secid,date,days,volatility,index_flag
108105,2018-08-02,730,0.105616,1
108105,2018-08-02,1825,0.124,1
108105,2018-08-03,10,0.091429,1
108105,2018-08-03,14,0.082975,1
108105,2018-08-03,30,0.082645,1
108105,2018-08-03,60,0.083436,1
108105,2018-08-03,91,0.08903,1
108105,2018-08-03,122,0.107131,1
108105,2018-08-03,152,0.134775,1
108105,2018-08-03,182,0.161188,1
108105,2018-08-03,273,0.140946,1
108105,2018-08-03,365,0.126209,1
108105,2018-08-03,547,0.110373,1
108105,2018-08-03,730,0.10564,1
108105,2018-08-03,1825,0.123965,1
108105,2018-08-06,10,0.069391,1
108105,2018-08-06,14,0.083678,1
108105,2018-08-06,30,0.077955,1
108105,2018-08-06,60,0.083443,1
108105,2018-08-06,91,0.089039,1
108105,2018-08-06,122,0.098512,1
108105,2018-08-06,152,0.135112,1
108105,2018-08-06,182,0.149679,1
108105,2018-08-06,273,0.140987,1
108105,2018-08-06,365,0.126237,1
108105,2018-08-06,547,0.110265,1
108105,2018-08-06,730,0.105613,1
108105,2018-08-06,1825,0.124024,1
108105,2018-08-07,10,0.063608,1
108105,2018-08-07,14,0.082126,1
108105,2018-08-07,30,0.0762,1
108105,2018-08-07,60,0.083392,1
108105,2018-08-07,91,0.089072,1
108105,2018-08-07,122,0.09797,1
108105,2018-08-07,152,0.135017,1
108105,2018-08-07,182,0.147809,1
108105,2018-08-07,273,0.14101,1
108105,2018-08-07,365,0.126253,1
108105,2018-08-07,547,0.110258,1
108105,2018-08-07,730,0.10552,1
108105,2018-08-07,1825,0.124019,1
108105,2018-08-08,10,0.060236,1
108105,2018-08-08,14,0.070031,1
108105,2018-08-08,30,0.071994,1
108105,2018-08-08,60,0.082401,1
108105,2018-08-08,91,0.087387,1
108105,2018-08-08,122,0.09742,1
108105,2018-08-08,152,0.132431,1
108105,2018-08-08,182,0.147607,1
108105,2018-08-08,273,0.141009,1
108105,2018-08-08,365,0.12622,1
108105,2018-08-08,547,0.11026,1
108105,2018-08-08,730,0.105517,1
108105,2018-08-08,1825,0.124006,1
108105,2018-08-09,10,0.043435,1
108105,2018-08-09,14,0.06827,1
108105,2018-08-09,30,0.072044,1
108105,2018-08-09,60,0.081574,1
108105,2018-08-09,91,0.085813,1
108105,2018-08-09,122,0.097436,1
108105,2018-08-09,152,0.131824,1
108105,2018-08-09,182,0.13691,1
108105,2018-08-09,273,0.140939,1
108105,2018-08-09,365,0.126233,1
108105,2018-08-09,547,0.110272,1
108105,2018-08-09,730,0.105526,1
108105,2018-08-09,1825,0.12396,1
108105,2018-08-10,10,0.064546,1
108105,2018-08-10,14,0.069936,1
108105,2018-08-10,30,0.072071,1
108105,2018-08-10,60,0.083693,1
108105,2018-08-10,91,0.087222,1
108105,2018-08-10,122,0.094623,1
108105,2018-08-10,152,0.131687,1
108105,2018-08-10,182,0.135893,1
108105,2018-08-10,273,0.141211,1
108105,2018-08-10,365,0.125554,1
108105,2018-08-10,547,0.110371,1
108105,2018-08-10,730,0.105638,1
108105,2018-08-10,1825,0.123957,1
108105,2018-08-13,10,0.064524,1
108105,2018-08-13,14,0.06596,1
108105,2018-08-13,30,0.07007,1
108105,2018-08-13,60,0.085526,1
108105,2018-08-13,91,0.087706,1
108105,2018-08-13,122,0.094384,1
108105,2018-08-13,152,0.132371,1
108105,2018-08-13,182,0.134737,1
108105,2018-08-13,273,0.141307,1
108105,2018-08-13,365,0.125636,1
108105,2018-08-13,547,0.110405,1
108105,2018-08-13,730,0.105746,1
108105,2018-08-13,1825,0.124039,1
108105,2018-08-14,10,0.073955,1
108105,2018-08-14,14,0.068977,1
108105,2018-08-14,30,0.071351,1
108105,2018-08-14,60,0.086737,1
108105,2018-08-14,91,0.087166,1
108105,2018-08-14,122,0.094323,1
108105,2018-08-14,152,0.132699,1
108105,2018-08-14,182,0.134962,1
108105,2018-08-14,273,0.141434,1
108105,2018-08-14,365,0.125416,1
108105,2018-08-14,547,0.110442,1
108105,2018-08-14,730,0.105722,1
108105,2018-08-14,1825,0.123891,1
108105,2018-08-15,10,0.080703,1
108105,2018-08-15,14,0.080903,1
108105,2018-08-15,30,0.076499,1
108105,2018-08-15,60,0.087971,1
108105,2018-08-15,91,0.088481,1
108105,2018-08-15,122,0.094867,1
108105,2018-08-15,152,0.13325,1
108105,2018-08-15,182,0.134204,1
108105,2018-08-15,273,0.141576,1
108105,2018-08-15,365,0.125679,1
108105,2018-08-15,547,0.110605,1
108105,2018-08-15,730,0.105867,1
108105,2018-08-15,1825,0.123932,1
108105,2018-08-16,10,0.092321,1
108105,2018-08-16,14,0.086931,1
108105,2018-08-16,30,0.07982,1
108105,2018-08-16,60,0.088823,1
108105,2018-08-16,91,0.089637,1
108105,2018-08-16,122,0.094825,1
108105,2018-08-16,152,0.133139,1
108105,2018-08-16,182,0.13361,1
108105,2018-08-16,273,0.141557,1
108105,2018-08-16,365,0.125891,1
108105,2018-08-16,547,0.11071,1
108105,2018-08-16,730,0.10591,1
108105,2018-08-16,1825,0.123928,1
108105,2018-08-17,10,0.09299,1
108105,2018-08-17,14,0.085406,1
108105,2018-08-17,30,0.080205,1
108105,2018-08-17,60,0.088832,1
108105,2018-08-17,91,0.08953,1
108105,2018-08-17,122,0.093374,1
108105,2018-08-17,152,0.13259,1
108105,2018-08-17,182,0.133677,1
108105,2018-08-17,273,0.141547,1
108105,2018-08-17,365,0.124876,1
108105,2018-08-17,547,0.110728,1
108105,2018-08-17,730,0.105924,1
108105,2018-08-17,1825,0.123885,1
108105,2018-08-20,10,0.095877,1
108105,2018-08-20,14,0.084424,1
108105,2018-08-20,30,0.080473,1
108105,2018-08-20,60,0.088485,1
108105,2018-08-20,91,0.088596,1
108105,2018-08-20,122,0.092468,1
108105,2018-08-20,152,0.131864,1
108105,2018-08-20,182,0.133178,1
108105,2018-08-20,273,0.141561,1
108105,2018-08-20,365,0.124864,1
108105,2018-08-20,547,0.110735,1
108105,2018-08-20,730,0.106022,1
108105,2018-08-20,1825,0.123914,1
108105,2018-08-21,10,0.087617,1
108105,2018-08-21,14,0.083861,1
108105,2018-08-21,30,0.078628,1
108105,2018-08-21,60,0.0885,1
108105,2018-08-21,91,0.088289,1
108105,2018-08-21,122,0.091942,1
108105,2018-08-21,152,0.125463,1
108105,2018-08-21,182,0.132907,1
108105,2018-08-21,273,0.141401,1
108105,2018-08-21,365,0.124871,1
108105,2018-08-21,547,0.110595,1
108105,2018-08-21,730,0.105923,1
108105,2018-08-21,1825,0.123862,1
108105,2018-08-22,10,0.081806,1
108105,2018-08-22,14,0.083882,1
108105,2018-08-22,30,0.0787,1
108105,2018-08-22,60,0.087476,1
108105,2018-08-22,91,0.088178,1
108105,2018-08-22,122,0.091423,1
108105,2018-08-22,152,0.120693,1
108105,2018-08-22,182,0.132646,1
108105,2018-08-22,273,0.141397,1
108105,2018-08-22,365,0.12453,1
108105,2018-08-22,547,0.110506,1
108105,2018-08-22,730,0.105922,1
108105,2018-08-22,1825,0.123853,1
108105,2018-08-23,10,0.077341,1
108105,2018-08-23,14,0.084024,1
108105,2018-08-23,30,0.077902,1
108105,2018-08-23,60,0.086657,1
108105,2018-08-23,91,0.088138,1
108105,2018-08-23,122,0.091515,1
108105,2018-08-23,152,0.120186,1
108105,2018-08-23,182,0.132678,1
108105,2018-08-23,273,0.141042,1
108105,2018-08-23,365,0.124485,1
108105,2018-08-23,547,0.110513,1
108105,2018-08-23,730,0.105929,1
108105,2018-08-23,1825,0.123807,1
108105,2018-08-24,10,0.076922,1
108105,2018-08-24,14,0.078209,1
108105,2018-08-24,30,0.074685,1
108105,2018-08-24,60,0.079585,1
108105,2018-08-24,91,0.088573,1
108105,2018-08-24,122,0.088574,1
108105,2018-08-24,152,0.119889,1
108105,2018-08-24,182,0.131109,1
108105,2018-08-24,273,0.141183,1
108105,2018-08-24,365,0.124579,1
108105,2018-08-24,547,0.11061,1
108105,2018-08-24,730,0.105924,1
108105,2018-08-24,1825,0.123785,1
108105,2018-08-27,10,0.057629,1
108105,2018-08-27,14,0.077285,1
108105,2018-08-27,30,0.07444,1
108105,2018-08-27,60,0.078157,1
108105,2018-08-27,91,0.088889,1
108105,2018-08-27,122,0.088875,1
108105,2018-08-27,152,0.110835,1
108105,2018-08-27,182,0.130532,1
108105,2018-08-27,273,0.141419,1
108105,2018-08-27,365,0.124771,1
108105,2018-08-27,547,0.11076,1
108105,2018-08-27,730,0.106129,1
108105,2018-08-27,1825,0.123685,1
108105,2018-08-28,10,0.054598,1
108105,2018-08-28,14,0.075025,1
108105,2018-08-28,30,0.072729,1
108105,2018-08-28,60,0.078199,1
108105,2018-08-28,91,0.085197,1
108105,2018-08-28,122,0.088353,1
108105,2018-08-28,152,0.109055,1
108105,2018-08-28,182,0.129197,1
108105,2018-08-28,273,0.141011,1
108105,2018-08-28,365,0.124771,1
108105,2018-08-28,547,0.110759,1
108105,2018-08-28,730,0.106023,1
108105,2018-08-28,1825,0.123684,1
108105,2018-08-29,10,0.053891,1
108105,2018-08-29,14,0.053948,1
108105,2018-08-29,30,0.069728,1
108105,2018-08-29,60,0.077898,1
108105,2018-08-29,91,0.082538,1
108105,2018-08-29,122,0.088203,1
108105,2018-08-29,152,0.108786,1
108105,2018-08-29,182,0.128352,1
108105,2018-08-29,273,0.141133,1
108105,2018-08-29,365,0.124872,1
108105,2018-08-29,547,0.110809,1
108105,2018-08-29,730,0.106034,1
108105,2018-08-29,1825,0.123695,1
108105,2018-08-30,10,0.067531,1
108105,2018-08-30,14,0.059993,1
108105,2018-08-30,30,0.071851,1
108105,2018-08-30,60,0.078367,1
108105,2018-08-30,91,0.081729,1
108105,2018-08-30,122,0.087261,1
108105,2018-08-30,152,0.108585,1
108105,2018-08-30,182,0.127014,1
108105,2018-08-30,273,0.140972,1
108105,2018-08-30,365,0.124915,1
108105,2018-08-30,547,0.11037,1
108105,2018-08-30,730,0.106078,1
108105,2018-08-30,1825,0.123665,1
108105,2018-08-31,10,0.06824,1
108105,2018-08-31,14,0.06032,1
108105,2018-08-31,30,0.071491,1
108105,2018-08-31,60,0.07834,1
108105,2018-08-31,91,0.079373,1
108105,2018-08-31,122,0.087237,1
108105,2018-08-31,152,0.108082,1
108105,2018-08-31,182,0.12686,1
108105,2018-08-31,273,0.140943,1
108105,2018-08-31,365,0.124813,1
108105,2018-08-31,547,0.110247,1
108105,2018-08-31,730,0.106058,1
108105,2018-08-31,1825,0.123616,1
108105,2018-09-04,10,0.07224,1
108105,2018-09-04,14,0.066218,1
108105,2018-09-04,30,0.071692,1
108105,2018-09-04,60,0.074822,1
108105,2018-09-04,91,0.079845,1
108105,2018-09-04,122,0.084615,1
108105,2018-09-04,152,0.100047,1
108105,2018-09-04,182,0.126504,1
108105,2018-09-04,273,0.141245,1
108105,2018-09-04,365,0.124827,1
108105,2018-09-04,547,0.110364,1
108105,2018-09-04,730,0.106144,1
108105,2018-09-04,1825,0.123659,1
108105,2018-09-05,10,0.070341,1
108105,2018-09-05,14,0.069321,1
108105,2018-09-05,30,0.072161,1
108105,2018-09-05,60,0.074547,1
108105,2018-09-05,91,0.078612,1
108105,2018-09-05,122,0.084365,1
108105,2018-09-05,152,0.093565,1
108105,2018-09-05,182,0.126582,1
108105,2018-09-05,273,0.141296,1
108105,2018-09-05,365,0.124603,1
108105,2018-09-05,547,0.110362,1
108105,2018-09-05,730,0.106065,1
108105,2018-09-05,1825,0.123668,1
108105,2018-09-06,10,0.05428,1
108105,2018-09-06,14,0.072467,1
108105,2018-09-06,30,0.073171,1
108105,2018-09-06,60,0.074544,1
108105,2018-09-06,91,0.079039,1
108105,2018-09-06,122,0.084622,1
108105,2018-09-06,152,0.093393,1
108105,2018-09-06,182,0.126586,1
108105,2018-09-06,273,0.14135,1
108105,2018-09-06,365,0.124652,1
108105,2018-09-06,547,0.110391,1
108105,2018-09-06,730,0.106093,1
108105,2018-09-06,1825,0.123632,1
108105,2018-09-07,10,0.054032,1
108105,2018-09-07,14,0.066244,1
108105,2018-09-07,30,0.07368,1
108105,2018-09-07,60,0.072355,1
108105,2018-09-07,91,0.07907,1
108105,2018-09-07,122,0.084767,1
108105,2018-09-07,152,0.093078,1
108105,2018-09-07,182,0.124339,1
108105,2018-09-07,273,0.141262,1
108105,2018-09-07,365,0.124682,1
108105,2018-09-07,547,0.110413,1
108105,2018-09-07,730,0.10611,1
108105,2018-09-07,1825,0.123589,1
108105,2018-09-10,10,0.033919,1
108105,2018-09-10,14,0.050047,1
108105,2018-09-10,30,0.070123,1
108105,2018-09-10,60,0.068324,1
108105,2018-09-10,91,0.07911,1
108105,2018-09-10,122,0.083023,1
108105,2018-09-10,152,0.090107,1
108105,2018-09-10,182,0.124342,1
108105,2018-09-10,273,0.141235,1
108105,2018-09-10,365,0.124671,1
108105,2018-09-10,547,0.110396,1
108105,2018-09-10,730,0.104665,1
108105,2018-09-10,1825,0.123571,1
108105,2018-09-11,10,0.046419,1
108105,2018-09-11,14,0.055354,1
108105,2018-09-11,30,0.069115,1
108105,2018-09-11,60,0.068738,1
108105,2018-09-11,91,0.079334,1
108105,2018-09-11,122,0.082694,1
108105,2018-09-11,152,0.08948,1
108105,2018-09-11,182,0.124075,1
108105,2018-09-11,273,0.141282,1
108105,2018-09-11,365,0.124292,1
108105,2018-09-11,547,0.110427,1
108105,2018-09-11,730,0.104585,1
108105,2018-09-11,1825,0.123569,1
108105,2018-09-12,10,0.042925,1
108105,2018-09-12,14,0.042736,1
108105,2018-09-12,30,0.066812,1
108105,2018-09-12,60,0.067901,1
108105,2018-09-12,91,0.078783,1
108105,2018-09-12,122,0.082203,1
108105,2018-09-12,152,0.089299,1
108105,2018-09-12,182,0.123771,1
108105,2018-09-12,273,0.141278,1
108105,2018-09-12,365,0.124262,1
108105,2018-09-12,547,0.110381,1
108105,2018-09-12,730,0.104116,1
108105,2018-09-12,1825,0.123564,1
108105,2018-09-13,10,0.051693,1
108105,2018-09-13,14,0.048354,1
108105,2018-09-13,30,0.065823,1
108105,2018-09-13,60,0.06798,1
108105,2018-09-13,91,0.079246,1
108105,2018-09-13,122,0.082582,1
108105,2018-09-13,152,0.08914,1
108105,2018-09-13,182,0.123951,1
108105,2018-09-13,273,0.14129,1
108105,2018-09-13,365,0.12435,1
108105,2018-09-13,547,0.110264,1
108105,2018-09-13,730,0.103586,1
108105,2018-09-13,1825,0.123534,1
108105,2018-09-14,10,0.050433,1
108105,2018-09-14,14,0.048362,1
108105,2018-09-14,30,0.057881,1
108105,2018-09-14,60,0.067838,1
108105,2018-09-14,91,0.079175,1
108105,2018-09-14,122,0.081521,1
108105,2018-09-14,152,0.088723,1
108105,2018-09-14,182,0.123938,1
108105,2018-09-14,273,0.140945,1
108105,2018-09-14,365,0.124339,1
108105,2018-09-14,547,0.11025,1
108105,2018-09-14,730,0.103583,1
108105,2018-09-14,1825,0.123485,1
108105,2018-09-17,10,0.059733,1
108105,2018-09-17,14,0.053878,1
108105,2018-09-17,30,0.058542,1
108105,2018-09-17,60,0.069794,1
108105,2018-09-17,91,0.079975,1
108105,2018-09-17,122,0.082797,1
108105,2018-09-17,152,0.088046,1
108105,2018-09-17,182,0.122452,1
108105,2018-09-17,273,0.141001,1
108105,2018-09-17,365,0.124486,1
108105,2018-09-17,547,0.110353,1
108105,2018-09-17,730,0.103516,1
108105,2018-09-17,1825,0.123468,1
108105,2018-09-18,10,0.06049,1
108105,2018-09-18,14,0.060529,1
108105,2018-09-18,30,0.059319,1
108105,2018-09-18,60,0.070588,1
108105,2018-09-18,91,0.079947,1
108105,2018-09-18,122,0.082681,1
108105,2018-09-18,152,0.087783,1
108105,2018-09-18,182,0.122637,1
108105,2018-09-18,273,0.141055,1
108105,2018-09-18,365,0.124575,1
108105,2018-09-18,547,0.110404,1
108105,2018-09-18,730,0.103468,1
108105,2018-09-18,1825,0.123483,1
108105,2018-09-19,10,0.056039,1
108105,2018-09-19,14,0.05815,1
108105,2018-09-19,30,0.059077,1
108105,2018-09-19,60,0.069728,1
108105,2018-09-19,91,0.079931,1
108105,2018-09-19,122,0.082191,1
108105,2018-09-19,152,0.086574,1
108105,2018-09-19,182,0.122595,1
108105,2018-09-19,273,0.141051,1
108105,2018-09-19,365,0.124576,1
108105,2018-09-19,547,0.10989,1
108105,2018-09-19,730,0.103468,1
108105,2018-09-19,1825,0.123436,1
108105,2018-09-20,10,0.066192,1
108105,2018-09-20,14,0.062589,1
108105,2018-09-20,30,0.063745,1
108105,2018-09-20,60,0.070903,1
108105,2018-09-20,91,0.079803,1
108105,2018-09-20,122,0.082302,1
108105,2018-09-20,152,0.086834,1
108105,2018-09-20,182,0.117265,1
108105,2018-09-20,273,0.141299,1
108105,2018-09-20,365,0.124785,1
108105,2018-09-20,547,0.110044,1
108105,2018-09-20,730,0.103593,1
108105,2018-09-20,1825,0.123432,1
108105,2018-09-21,10,0.067012,1
108105,2018-09-21,14,0.059887,1
108105,2018-09-21,30,0.063736,1
108105,2018-09-21,60,0.070957,1
108105,2018-09-21,91,0.079832,1
108105,2018-09-21,122,0.08204,1
108105,2018-09-21,152,0.086444,1
108105,2018-09-21,182,0.113006,1
108105,2018-09-21,273,0.141298,1
108105,2018-09-21,365,0.124734,1
108105,2018-09-21,547,0.110038,1
108105,2018-09-21,730,0.103341,1
108105,2018-09-21,1825,0.123383,1
108105,2018-09-24,10,0.081225,1
108105,2018-09-24,14,0.066011,1
108105,2018-09-24,30,0.063915,1
108105,2018-09-24,60,0.069208,1
108105,2018-09-24,91,0.074556,1
108105,2018-09-24,122,0.082938,1
108105,2018-09-24,152,0.08461,1
108105,2018-09-24,182,0.107021,1
108105,2018-09-24,273,0.140996,1
108105,2018-09-24,365,0.124803,1
108105,2018-09-24,547,0.110083,1
108105,2018-09-24,730,0.103303,1
108105,2018-09-24,1825,0.123457,1
108105,2018-09-25,10,0.075241,1
108105,2018-09-25,14,0.065994,1
108105,2018-09-25,30,0.06271,1
108105,2018-09-25,60,0.06691,1
108105,2018-09-25,91,0.074683,1
108105,2018-09-25,122,0.082521,1
108105,2018-09-25,152,0.083385,1
108105,2018-09-25,182,0.103886,1
108105,2018-09-25,273,0.141,1
108105,2018-09-25,365,0.124786,1
108105,2018-09-25,547,0.110086,1
108105,2018-09-25,730,0.103209,1
108105,2018-09-25,1825,0.123451,1
108105,2018-09-26,10,0.072874,1
108105,2018-09-26,14,0.069378,1
108105,2018-09-26,30,0.058713,1
108105,2018-09-26,60,0.066854,1
108105,2018-09-26,91,0.072589,1
108105,2018-09-26,122,0.082334,1
108105,2018-09-26,152,0.083631,1
108105,2018-09-26,182,0.103915,1
108105,2018-09-26,273,0.141065,1
108105,2018-09-26,365,0.124846,1
108105,2018-09-26,547,0.109997,1
108105,2018-09-26,730,0.103039,1
108105,2018-09-26,1825,0.123446,1
108105,2018-09-27,10,0.064209,1
108105,2018-09-27,14,0.065684,1
108105,2018-09-27,30,0.059405,1
108105,2018-09-27,60,0.066237,1
108105,2018-09-27,91,0.071955,1
108105,2018-09-27,122,0.081919,1
108105,2018-09-27,152,0.083286,1
108105,2018-09-27,182,0.102337,1
108105,2018-09-27,273,0.141082,1
108105,2018-09-27,365,0.124816,1
108105,2018-09-27,547,0.110011,1
108105,2018-09-27,730,0.102968,1
108105,2018-09-27,1825,0.123402,1
108105,2018-09-28,10,0.058141,1
108105,2018-09-28,14,0.065707,1
108105,2018-09-28,30,0.056045,1
108105,2018-09-28,60,0.064261,1
108105,2018-09-28,91,0.071987,1
108105,2018-09-28,122,0.079058,1
108105,2018-09-28,152,0.082902,1
108105,2018-09-28,182,0.101936,1
108105,2018-09-28,273,0.140931,1
108105,2018-09-28,365,0.124816,1
108105,2018-09-28,547,0.109995,1
108105,2018-09-28,730,0.102915,1
108105,2018-09-28,1825,0.123353,1
108105,2018-10-01,10,0.047775,1
108105,2018-10-01,14,0.058447,1
108105,2018-10-01,30,0.056376,1
108105,2018-10-01,60,0.064475,1
108105,2018-10-01,91,0.072059,1
108105,2018-10-01,122,0.074313,1
108105,2018-10-01,152,0.081574,1
108105,2018-10-01,182,0.09646,1
108105,2018-10-01,273,0.140603,1
108105,2018-10-01,365,0.124814,1
108105,2018-10-01,547,0.109999,1
108105,2018-10-01,730,0.102667,1
108105,2018-10-01,1825,0.123378,1
108105,2018-10-02,10,0.043617,1
108105,2018-10-02,14,0.054052,1
108105,2018-10-02,30,0.055017,1
108105,2018-10-02,60,0.063806,1
108105,2018-10-02,91,0.071067,1
108105,2018-10-02,122,0.073898,1
108105,2018-10-02,152,0.081445,1
108105,2018-10-02,182,0.095072,1
108105,2018-10-02,273,0.140315,1
108105,2018-10-02,365,0.124775,1
108105,2018-10-02,547,0.109987,1
108105,2018-10-02,730,0.102567,1
108105,2018-10-02,1825,0.123306,1
108105,2018-10-03,10,0.040782,1
108105,2018-10-03,14,0.053953,1
108105,2018-10-03,30,0.053704,1
108105,2018-10-03,60,0.063023,1
108105,2018-10-03,91,0.070507,1
108105,2018-10-03,122,0.073462,1
108105,2018-10-03,152,0.079356,1
108105,2018-10-03,182,0.093869,1
108105,2018-10-03,273,0.140146,1
108105,2018-10-03,365,0.124765,1
108105,2018-10-03,547,0.109987,1
108105,2018-10-03,730,0.102531,1
108105,2018-10-03,1825,0.123271,1
108105,2018-10-04,10,0.058997,1
108105,2018-10-04,14,0.053935,1
108105,2018-10-04,30,0.06078,1
108105,2018-10-04,60,0.065895,1
108105,2018-10-04,91,0.071317,1
108105,2018-10-04,122,0.074769,1
108105,2018-10-04,152,0.080213,1
108105,2018-10-04,182,0.094322,1
108105,2018-10-04,273,0.140433,1
108105,2018-10-04,365,0.125071,1
108105,2018-10-04,547,0.110181,1
108105,2018-10-04,730,0.102644,1
108105,2018-10-04,1825,0.123282,1
108105,2018-10-05,10,0.064899,1
108105,2018-10-05,14,0.058318,1
108105,2018-10-05,30,0.063002,1
108105,2018-10-05,60,0.067039,1
108105,2018-10-05,91,0.070809,1
108105,2018-10-05,122,0.075514,1
108105,2018-10-05,152,0.080426,1
108105,2018-10-05,182,0.08903,1
108105,2018-10-05,273,0.140381,1
108105,2018-10-05,365,0.125113,1
108105,2018-10-05,547,0.110287,1
108105,2018-10-05,730,0.102702,1
108105,2018-10-05,1825,0.123262,1
108105,2018-10-08,10,0.069098,1
108105,2018-10-08,14,0.057413,1
108105,2018-10-08,30,0.062674,1
108105,2018-10-08,60,0.068268,1
108105,2018-10-08,91,0.068933,1
108105,2018-10-08,122,0.074975,1
108105,2018-10-08,152,0.079882,1
108105,2018-10-08,182,0.088973,1
108105,2018-10-08,273,0.140374,1
108105,2018-10-08,365,0.125106,1
108105,2018-10-08,547,0.110284,1
108105,2018-10-08,730,0.102771,1
108105,2018-10-08,1825,0.123161,1
108105,2018-10-09,10,0.0631,1
108105,2018-10-09,14,0.057422,1
108105,2018-10-09,30,0.061412,1
108105,2018-10-09,60,0.065789,1
108105,2018-10-09,91,0.068788,1
108105,2018-10-09,122,0.074596,1
108105,2018-10-09,152,0.078777,1
108105,2018-10-09,182,0.086144,1
108105,2018-10-09,273,0.140382,1
108105,2018-10-09,365,0.125099,1
108105,2018-10-09,547,0.110296,1
108105,2018-10-09,730,0.102679,1
108105,2018-10-09,1825,0.122799,1
108105,2018-10-10,10,0.187569,1
108105,2018-10-10,14,0.172247,1
108105,2018-10-10,30,0.128701,1
108105,2018-10-10,60,0.105284,1
108105,2018-10-10,91,0.095146,1
108105,2018-10-10,122,0.094097,1
108105,2018-10-10,152,0.094695,1
108105,2018-10-10,182,0.098241,1
108105,2018-10-10,273,0.145656,1
108105,2018-10-10,365,0.129598,1
108105,2018-10-10,547,0.113715,1
108105,2018-10-10,730,0.105415,1
108105,2018-10-10,1825,0.123701,1
108105,2018-10-11,10,0.194118,1
108105,2018-10-11,14,0.185549,1
108105,2018-10-11,30,0.142794,1
108105,2018-10-11,60,0.115134,1
108105,2018-10-11,91,0.10217,1
108105,2018-10-11,122,0.100594,1
108105,2018-10-11,152,0.099644,1
108105,2018-10-11,182,0.102057,1
108105,2018-10-11,273,0.147408,1
108105,2018-10-11,365,0.131302,1
108105,2018-10-11,547,0.114979,1
108105,2018-10-11,730,0.106086,1
108105,2018-10-11,1825,0.124015,1
108105,2018-10-12,10,0.230127,1
108105,2018-10-12,14,0.211292,1
108105,2018-10-12,30,0.153381,1
108105,2018-10-12,60,0.120408,1
108105,2018-10-12,91,0.106116,1
108105,2018-10-12,122,0.103496,1
108105,2018-10-12,152,0.101507,1
108105,2018-10-12,182,0.103825,1
108105,2018-10-12,273,0.148109,1
108105,2018-10-12,365,0.132015,1
