secid,date,rate,expiration
108105,2012-03-06,1.535182,2012-04-21
108105,2012-03-06,2.07128,2012-05-19
108105,2012-03-06,2.141587,2012-06-16
108105,2012-03-06,2.143536,2012-06-29
108105,2012-03-06,2.151724,2012-09-22
108105,2012-03-06,2.180739,2012-09-28
108105,2012-03-06,2.243639,2012-12-22
108105,2012-03-06,2.233722,2012-12-31
108105,2012-03-06,2.303704,2013-06-22
108105,2012-03-06,2.329409,2013-12-21
108105,2012-03-06,2.360587,2014-12-20
108105,2012-03-07,0,2012-03-09
108105,2012-03-07,2.031152,2012-03-17
108105,2012-03-07,1.219097,2012-03-30
108105,2012-03-07,1.709678,2012-04-21
108105,2012-03-07,2.047742,2012-05-19
108105,2012-03-07,2.115009,2012-06-16
108105,2012-03-07,1.995128,2012-06-29
108105,2012-03-07,2.106346,2012-09-22
108105,2012-03-07,2.077072,2012-09-28
108105,2012-03-07,2.20078,2012-12-22
108105,2012-03-07,2.144488,2012-12-31
108105,2012-03-07,2.253265,2013-06-22
108105,2012-03-07,2.291208,2013-12-21
108105,2012-03-07,2.342062,2014-12-20
108105,2012-03-08,0,2012-03-09
108105,2012-03-08,2.52691,2012-03-17
108105,2012-03-08,0.926235,2012-03-30
108105,2012-03-08,1.519738,2012-04-21
108105,2012-03-08,1.976229,2012-05-19
108105,2012-03-08,1.997287,2012-06-16
108105,2012-03-08,1.888982,2012-06-29
108105,2012-03-08,2.014037,2012-09-22
108105,2012-03-08,2.036427,2012-09-28
108105,2012-03-08,2.128148,2012-12-22
108105,2012-03-08,2.105246,2012-12-31
108105,2012-03-08,2.198549,2013-06-22
108105,2012-03-08,2.247231,2013-12-21
108105,2012-03-08,2.318314,2014-12-20
108105,2012-03-09,0,2012-03-09
108105,2012-03-09,3.094561,2012-03-17
108105,2012-03-09,2.277041,2012-03-30
108105,2012-03-09,1.98483,2012-04-21
108105,2012-03-09,2.374092,2012-05-19
108105,2012-03-09,2.301619,2012-06-16
108105,2012-03-09,2.259537,2012-06-29
108105,2012-03-09,2.219549,2012-09-22
108105,2012-03-09,2.172899,2012-09-28
108105,2012-03-09,2.26126,2012-12-22
108105,2012-03-09,2.182746,2012-12-31
108105,2012-03-09,2.266796,2013-06-22
108105,2012-03-09,2.298522,2013-12-21
108105,2012-03-09,2.33508,2014-12-20
108105,2012-03-12,3.740575,2012-03-17
108105,2012-03-12,1.597949,2012-03-30
108105,2012-03-12,1.809644,2012-04-21
108105,2012-03-12,2.190297,2012-05-19
108105,2012-03-12,2.192146,2012-06-16
108105,2012-03-12,2.132866,2012-06-29
108105,2012-03-12,2.167819,2012-09-22
108105,2012-03-12,2.188846,2012-09-28
108105,2012-03-12,2.226363,2012-12-22
108105,2012-03-12,2.209369,2012-12-31
108105,2012-03-12,2.248208,2013-06-22
108105,2012-03-12,2.29092,2013-12-21
108105,2012-03-12,2.324495,2014-12-20
108105,2012-03-13,0,2012-03-17
108105,2012-03-13,1.278607,2012-03-30
108105,2012-03-13,1.510061,2012-04-21
108105,2012-03-13,2.062779,2012-05-19
108105,2012-03-13,2.056271,2012-06-16
108105,2012-03-13,1.989811,2012-06-29
108105,2012-03-13,2.083589,2012-09-22
108105,2012-03-13,2.100565,2012-09-28
108105,2012-03-13,2.197011,2012-12-22
108105,2012-03-13,2.207961,2012-12-31
108105,2012-03-13,2.267938,2013-06-22
108105,2012-03-13,2.283545,2013-12-21
108105,2012-03-13,2.291235,2014-12-20
108105,2012-03-14,0,2012-03-17
108105,2012-03-14,1.500201,2012-03-30
108105,2012-03-14,1.703395,2012-04-21
108105,2012-03-14,2.062391,2012-05-19
108105,2012-03-14,2.048774,2012-06-16
108105,2012-03-14,2.083376,2012-06-29
108105,2012-03-14,2.11128,2012-09-22
108105,2012-03-14,2.114139,2012-09-28
108105,2012-03-14,2.227439,2012-12-22
108105,2012-03-14,2.188893,2012-12-31
108105,2012-03-14,2.247345,2013-06-22
108105,2012-03-14,2.2747,2013-12-21
108105,2012-03-14,2.303745,2014-12-20
108105,2012-03-15,0,2012-03-17
108105,2012-03-15,1.52562,2012-03-23
108105,2012-03-15,0.918384,2012-03-30
108105,2012-03-15,1.369097,2012-04-21
108105,2012-03-15,1.974662,2012-05-19
108105,2012-03-15,2.009971,2012-06-16
108105,2012-03-15,2.030543,2012-06-29
108105,2012-03-15,2.066636,2012-09-22
108105,2012-03-15,2.119958,2012-09-28
108105,2012-03-15,2.215201,2012-12-22
108105,2012-03-15,2.156006,2012-12-31
108105,2012-03-15,2.24569,2013-06-22
108105,2012-03-15,2.271521,2013-12-21
108105,2012-03-15,2.29993,2014-12-20
108105,2012-03-16,3.929639,2012-03-23
108105,2012-03-16,2.492652,2012-03-30
108105,2012-03-16,2.095801,2012-04-21
108105,2012-03-16,2.354403,2012-05-19
108105,2012-03-16,2.278287,2012-06-16
108105,2012-03-16,2.170783,2012-06-29
108105,2012-03-16,2.147892,2012-09-22
108105,2012-03-16,2.131472,2012-09-28
108105,2012-03-16,2.187951,2012-12-22
108105,2012-03-16,2.184905,2012-12-31
108105,2012-03-16,2.246297,2013-06-22
108105,2012-03-16,2.264363,2013-12-21
108105,2012-03-16,2.305599,2014-12-20
108105,2012-03-19,0,2012-03-23
108105,2012-03-19,2.569095,2012-03-30
108105,2012-03-19,1.910137,2012-04-21
108105,2012-03-19,2.30791,2012-05-19
108105,2012-03-19,2.199375,2012-06-16
108105,2012-03-19,2.177577,2012-06-29
108105,2012-03-19,2.149692,2012-07-21
108105,2012-03-19,2.128854,2012-09-22
108105,2012-03-19,2.179989,2012-09-28
108105,2012-03-19,2.212129,2012-12-22
108105,2012-03-19,2.196969,2012-12-31
108105,2012-03-19,2.305014,2013-03-16
108105,2012-03-19,2.203844,2013-06-22
108105,2012-03-19,2.242143,2013-12-21
108105,2012-03-19,2.300048,2014-12-20
108105,2012-03-20,0,2012-03-23
108105,2012-03-20,2.701422,2012-03-30
108105,2012-03-20,1.700998,2012-04-21
108105,2012-03-20,2.215528,2012-05-19
108105,2012-03-20,2.195043,2012-06-16
108105,2012-03-20,2.159305,2012-06-29
108105,2012-03-20,2.150567,2012-07-21
108105,2012-03-20,2.2318,2012-09-22
108105,2012-03-20,2.192645,2012-09-28
108105,2012-03-20,2.268311,2012-12-22
108105,2012-03-20,2.270458,2012-12-31
108105,2012-03-20,2.290371,2013-03-16
108105,2012-03-20,2.280206,2013-06-22
108105,2012-03-20,2.290342,2013-12-21
108105,2012-03-20,2.324446,2014-12-20
108105,2012-03-21,0,2012-03-23
108105,2012-03-21,0,2012-03-30
108105,2012-03-21,0.763168,2012-04-21
108105,2012-03-21,1.775196,2012-05-19
108105,2012-03-21,1.816022,2012-06-16
108105,2012-03-21,1.915409,2012-06-29
108105,2012-03-21,1.917466,2012-07-21
108105,2012-03-21,1.966978,2012-09-22
108105,2012-03-21,1.991935,2012-09-28
108105,2012-03-21,2.107449,2012-12-22
108105,2012-03-21,2.089865,2012-12-31
108105,2012-03-21,2.186211,2013-03-16
108105,2012-03-21,2.154766,2013-06-22
108105,2012-03-21,2.200311,2013-12-21
108105,2012-03-21,2.295513,2014-12-20
108105,2012-03-22,0,2012-03-23
108105,2012-03-22,0.633616,2012-03-30
108105,2012-03-22,1.045306,2012-04-21
108105,2012-03-22,2.035596,2012-05-19
108105,2012-03-22,2.040785,2012-06-16
108105,2012-03-22,1.976615,2012-06-29
108105,2012-03-22,2.073647,2012-07-21
108105,2012-03-22,2.091123,2012-09-22
108105,2012-03-22,2.153529,2012-09-28
108105,2012-03-22,2.177873,2012-12-22
108105,2012-03-22,2.157764,2012-12-31
108105,2012-03-22,2.283814,2013-03-16
108105,2012-03-22,2.282402,2013-06-22
108105,2012-03-22,2.252472,2013-12-21
108105,2012-03-22,2.342926,2014-12-20
108105,2012-03-23,0,2012-03-23
108105,2012-03-23,0,2012-03-30
108105,2012-03-23,0.654099,2012-04-21
108105,2012-03-23,1.59322,2012-05-19
108105,2012-03-23,1.801708,2012-06-16
108105,2012-03-23,1.849991,2012-06-29
108105,2012-03-23,1.883328,2012-07-21
108105,2012-03-23,2.027318,2012-09-22
108105,2012-03-23,2.025754,2012-09-28
108105,2012-03-23,2.164276,2012-12-22
108105,2012-03-23,2.15299,2012-12-31
108105,2012-03-23,2.210484,2013-03-16
108105,2012-03-23,2.263992,2013-06-22
108105,2012-03-23,2.28426,2013-12-21
108105,2012-03-23,2.341252,2014-12-20
108105,2012-03-26,0,2012-03-30
108105,2012-03-26,2.093794,2012-04-21
108105,2012-03-26,2.476506,2012-05-19
108105,2012-03-26,2.304875,2012-06-16
108105,2012-03-26,2.189526,2012-06-29
108105,2012-03-26,2.177484,2012-07-21
108105,2012-03-26,2.231276,2012-09-22
108105,2012-03-26,2.213618,2012-09-28
108105,2012-03-26,2.282731,2012-12-22
108105,2012-03-26,2.261212,2012-12-31
108105,2012-03-26,2.325181,2013-03-16
108105,2012-03-26,2.3462,2013-06-22
108105,2012-03-26,2.318626,2013-12-21
108105,2012-03-26,2.337692,2014-12-20
108105,2012-03-27,0,2012-03-30
108105,2012-03-27,1.613732,2012-04-21
108105,2012-03-27,2.260223,2012-05-19
108105,2012-03-27,2.1509,2012-06-16
108105,2012-03-27,2.162363,2012-06-29
108105,2012-03-27,2.096773,2012-07-21
108105,2012-03-27,2.14189,2012-09-22
108105,2012-03-27,2.165487,2012-09-28
108105,2012-03-27,2.221336,2012-12-22
108105,2012-03-27,2.191959,2012-12-31
108105,2012-03-27,2.294044,2013-03-16
108105,2012-03-27,2.249085,2013-06-22
108105,2012-03-27,2.249955,2013-12-21
108105,2012-03-27,2.314701,2014-12-20
108105,2012-03-28,0,2012-03-30
108105,2012-03-28,1.480321,2012-04-21
108105,2012-03-28,2.154847,2012-05-19
108105,2012-03-28,2.133486,2012-06-16
108105,2012-03-28,2.0639,2012-06-29
108105,2012-03-28,2.155695,2012-07-21
108105,2012-03-28,2.096709,2012-09-22
108105,2012-03-28,2.13337,2012-09-28
108105,2012-03-28,2.182428,2012-12-22
108105,2012-03-28,2.159387,2012-12-31
108105,2012-03-28,2.316434,2013-03-16
108105,2012-03-28,2.250755,2013-06-22
108105,2012-03-28,2.284941,2013-12-21
108105,2012-03-28,2.323249,2014-12-20
108105,2012-03-29,0,2012-03-30
108105,2012-03-29,0,2012-04-05
108105,2012-03-29,0.302678,2012-04-21
108105,2012-03-29,1.732828,2012-05-19
108105,2012-03-29,1.940629,2012-06-16
108105,2012-03-29,1.863014,2012-06-29
108105,2012-03-29,1.90434,2012-07-21
108105,2012-03-29,2.002291,2012-09-22
108105,2012-03-29,2.032897,2012-09-28
108105,2012-03-29,2.172572,2012-12-22
108105,2012-03-29,2.129289,2012-12-31
108105,2012-03-29,2.22865,2013-03-16
108105,2012-03-29,2.226877,2013-06-22
108105,2012-03-29,2.294412,2013-12-21
108105,2012-03-29,2.339823,2014-12-20
108105,2012-03-30,0,2012-03-30
108105,2012-03-30,2.811709,2012-04-05
108105,2012-03-30,1.748935,2012-04-21
108105,2012-03-30,2.22968,2012-05-19
108105,2012-03-30,2.093837,2012-06-16
108105,2012-03-30,2.118873,2012-06-29
108105,2012-03-30,2.053694,2012-07-21
108105,2012-03-30,2.144443,2012-09-22
108105,2012-03-30,2.115928,2012-09-28
108105,2012-03-30,2.241819,2012-12-22
108105,2012-03-30,2.207542,2012-12-31
108105,2012-03-30,2.283269,2013-03-16
108105,2012-03-30,2.273794,2013-06-22
108105,2012-03-30,2.313322,2013-12-21
108105,2012-03-30,2.344098,2014-12-20
108105,2012-04-02,0,2012-04-05
108105,2012-04-02,2.938443,2012-04-21
108105,2012-04-02,2.831214,2012-05-19
108105,2012-04-02,2.439242,2012-06-16
108105,2012-04-02,2.455586,2012-06-29
108105,2012-04-02,2.374739,2012-07-21
108105,2012-04-02,2.241988,2012-09-22
108105,2012-04-02,2.255852,2012-09-28
108105,2012-04-02,2.294111,2012-12-22
108105,2012-04-02,2.250366,2012-12-31
108105,2012-04-02,2.365254,2013-03-16
108105,2012-04-02,2.294481,2013-03-28
108105,2012-04-02,2.292305,2013-06-22
108105,2012-04-02,2.285913,2013-12-21
108105,2012-04-02,2.314698,2014-12-20
108105,2012-04-03,0,2012-04-05
108105,2012-04-03,1.956572,2012-04-21
108105,2012-04-03,2.428177,2012-05-19
108105,2012-04-03,2.270872,2012-06-16
108105,2012-04-03,2.279912,2012-06-29
108105,2012-04-03,2.189875,2012-07-21
108105,2012-04-03,2.23765,2012-09-22
108105,2012-04-03,2.202053,2012-09-28
108105,2012-04-03,2.239004,2012-12-22
108105,2012-04-03,2.229156,2012-12-31
108105,2012-04-03,2.353876,2013-03-16
108105,2012-04-03,2.248544,2013-03-28
108105,2012-04-03,2.302851,2013-06-22
108105,2012-04-03,2.32985,2013-12-21
108105,2012-04-03,2.374918,2014-12-20
108105,2012-04-04,0,2012-04-05
108105,2012-04-04,0,2012-04-21
108105,2012-04-04,1.671502,2012-05-19
108105,2012-04-04,1.85803,2012-06-16
108105,2012-04-04,1.86772,2012-06-29
108105,2012-04-04,1.899255,2012-07-21
108105,2012-04-04,1.955963,2012-09-22
108105,2012-04-04,2.013312,2012-09-28
108105,2012-04-04,2.121874,2012-12-22
108105,2012-04-04,2.114923,2012-12-31
108105,2012-04-04,2.228971,2013-03-16
108105,2012-04-04,2.193592,2013-03-28
108105,2012-04-04,2.238429,2013-06-22
108105,2012-04-04,2.256191,2013-12-21
108105,2012-04-04,2.322733,2014-12-20
108105,2012-04-05,0,2012-04-05
108105,2012-04-05,0.544679,2012-04-13
108105,2012-04-05,0.715402,2012-04-21
108105,2012-04-05,2.098389,2012-05-19
108105,2012-04-05,2.095823,2012-06-16
108105,2012-04-05,2.084754,2012-06-29
108105,2012-04-05,2.032386,2012-07-21
108105,2012-04-05,2.133546,2012-09-22
108105,2012-04-05,2.13665,2012-09-28
108105,2012-04-05,2.231216,2012-12-22
108105,2012-04-05,2.201433,2012-12-31
108105,2012-04-05,2.298945,2013-03-16
108105,2012-04-05,2.25592,2013-03-28
108105,2012-04-05,2.274844,2013-06-22
108105,2012-04-05,2.32328,2013-12-21
108105,2012-04-05,2.368538,2014-12-20
108105,2012-04-09,0,2012-04-13
108105,2012-04-09,0.759323,2012-04-21
108105,2012-04-09,2.091011,2012-05-19
108105,2012-04-09,2.099368,2012-06-16
108105,2012-04-09,2.125807,2012-06-29
108105,2012-04-09,2.10613,2012-07-21
108105,2012-04-09,2.154057,2012-09-22
108105,2012-04-09,2.184332,2012-09-28
108105,2012-04-09,2.196783,2012-12-22
108105,2012-04-09,2.212769,2012-12-31
108105,2012-04-09,2.353244,2013-03-16
108105,2012-04-09,2.292502,2013-03-28
108105,2012-04-09,2.27621,2013-06-22
108105,2012-04-09,2.283214,2013-12-21
108105,2012-04-09,2.346003,2014-12-20
108105,2012-04-10,0,2012-04-13
108105,2012-04-10,0,2012-04-21
108105,2012-04-10,1.700208,2012-05-19
108105,2012-04-10,1.937586,2012-06-16
108105,2012-04-10,1.966812,2012-06-29
108105,2012-04-10,1.947215,2012-07-21
108105,2012-04-10,1.99815,2012-09-22
108105,2012-04-10,2.115625,2012-09-28
108105,2012-04-10,2.217687,2012-12-22
108105,2012-04-10,2.175992,2012-12-31
108105,2012-04-10,2.258292,2013-03-16
108105,2012-04-10,2.244783,2013-03-28
108105,2012-04-10,2.295969,2013-06-22
108105,2012-04-10,2.30716,2013-12-21
108105,2012-04-10,2.377067,2014-12-20
108105,2012-04-11,0,2012-04-13
108105,2012-04-11,0,2012-04-21
108105,2012-04-11,1.878961,2012-05-19
108105,2012-04-11,1.979,2012-06-16
108105,2012-04-11,1.977243,2012-06-29
108105,2012-04-11,2.003054,2012-07-21
108105,2012-04-11,2.149611,2012-09-22
108105,2012-04-11,2.109717,2012-09-28
108105,2012-04-11,2.270646,2012-12-22
108105,2012-04-11,2.218108,2012-12-31
108105,2012-04-11,2.299138,2013-03-16
108105,2012-04-11,2.267697,2013-03-28
108105,2012-04-11,2.344096,2013-06-22
108105,2012-04-11,2.352692,2013-12-21
108105,2012-04-11,2.388834,2014-12-20
108105,2012-04-12,0,2012-04-13
108105,2012-04-12,1.012544,2012-04-21
108105,2012-04-12,2.181445,2012-05-19
108105,2012-04-12,2.179649,2012-06-16
108105,2012-04-12,2.179008,2012-06-29
108105,2012-04-12,2.134199,2012-07-21
108105,2012-04-12,2.184372,2012-09-22
108105,2012-04-12,2.205414,2012-09-28
108105,2012-04-12,2.255024,2012-12-22
108105,2012-04-12,2.239331,2012-12-31
108105,2012-04-12,2.345412,2013-03-16
108105,2012-04-12,2.290112,2013-03-28
108105,2012-04-12,2.297499,2013-06-22
108105,2012-04-12,2.321048,2013-12-21
108105,2012-04-12,2.361991,2014-12-20
108105,2012-04-13,0,2012-04-13
108105,2012-04-13,2.071274,2012-04-21
108105,2012-04-13,2.633895,2012-05-19
108105,2012-04-13,2.34346,2012-06-16
108105,2012-04-13,2.295379,2012-06-29
108105,2012-04-13,2.317576,2012-07-21
108105,2012-04-13,2.235361,2012-09-22
108105,2012-04-13,2.268608,2012-09-28
108105,2012-04-13,2.311066,2012-12-22
108105,2012-04-13,2.314315,2012-12-31
108105,2012-04-13,2.347719,2013-03-16
108105,2012-04-13,2.36309,2013-03-28
108105,2012-04-13,2.330621,2013-06-22
108105,2012-04-13,2.328389,2013-12-21
108105,2012-04-13,2.394491,2014-12-20
108105,2012-04-16,0,2012-04-21
108105,2012-04-16,1.515681,2012-05-19
108105,2012-04-16,1.888819,2012-06-16
108105,2012-04-16,1.919943,2012-06-29
108105,2012-04-16,1.928301,2012-07-21
108105,2012-04-16,2.086153,2012-09-22
108105,2012-04-16,2.106296,2012-09-28
108105,2012-04-16,2.246281,2012-12-22
108105,2012-04-16,2.21631,2012-12-31
108105,2012-04-16,2.295128,2013-03-16
108105,2012-04-16,2.276155,2013-03-28
108105,2012-04-16,2.330335,2013-06-22
108105,2012-04-16,2.340737,2013-12-21
108105,2012-04-16,2.371453,2014-12-20
108105,2012-04-17,0,2012-04-21
108105,2012-04-17,1.740265,2012-05-19
108105,2012-04-17,1.967492,2012-06-16
108105,2012-04-17,1.927568,2012-06-29
108105,2012-04-17,1.977076,2012-07-21
108105,2012-04-17,2.03717,2012-09-22
108105,2012-04-17,2.105464,2012-09-28
108105,2012-04-17,2.162131,2012-12-22
108105,2012-04-17,2.149442,2012-12-31
108105,2012-04-17,2.256912,2013-03-16
108105,2012-04-17,2.247654,2013-03-28
108105,2012-04-17,2.259977,2013-06-22
108105,2012-04-17,2.288737,2013-12-21
108105,2012-04-17,2.337847,2014-12-20
108105,2012-04-18,0,2012-04-21
108105,2012-04-18,2.333544,2012-05-19
108105,2012-04-18,2.235552,2012-06-16
108105,2012-04-18,2.234661,2012-06-29
108105,2012-04-18,2.166662,2012-07-21
108105,2012-04-18,2.18516,2012-09-22
108105,2012-04-18,2.228112,2012-09-28
108105,2012-04-18,2.263677,2012-12-22
108105,2012-04-18,2.257689,2012-12-31
108105,2012-04-18,2.320662,2013-03-16
108105,2012-04-18,2.276764,2013-03-28
108105,2012-04-18,2.300347,2013-06-22
108105,2012-04-18,2.309935,2013-12-21
108105,2012-04-18,2.324344,2014-12-20
108105,2012-04-19,0,2012-04-21
108105,2012-04-19,0.516073,2012-04-27
108105,2012-04-19,2.280333,2012-05-19
108105,2012-04-19,2.281865,2012-06-16
108105,2012-04-19,2.252073,2012-06-29
108105,2012-04-19,2.23436,2012-07-21
108105,2012-04-19,2.222747,2012-09-22
108105,2012-04-19,2.229135,2012-09-28
108105,2012-04-19,2.27481,2012-12-22
108105,2012-04-19,2.282082,2012-12-31
108105,2012-04-19,2.365197,2013-03-16
108105,2012-04-19,2.331654,2013-03-28
108105,2012-04-19,2.373753,2013-06-22
108105,2012-04-19,2.378357,2013-12-21
108105,2012-04-19,2.391768,2014-12-20
108105,2012-04-20,0.978248,2012-04-27
108105,2012-04-20,2.899468,2012-05-19
108105,2012-04-20,2.471226,2012-06-16
108105,2012-04-20,2.339847,2012-06-29
108105,2012-04-20,2.298302,2012-07-21
108105,2012-04-20,2.269277,2012-09-22
108105,2012-04-20,2.28643,2012-09-28
108105,2012-04-20,2.344039,2012-12-22
108105,2012-04-20,2.299012,2012-12-31
108105,2012-04-20,2.370636,2013-03-16
108105,2012-04-20,2.342339,2013-03-28
108105,2012-04-20,2.368399,2013-06-22
108105,2012-04-20,2.362202,2013-12-21
108105,2012-04-20,2.396825,2014-12-20
108105,2012-04-23,0,2012-04-27
108105,2012-04-23,3.065924,2012-05-19
108105,2012-04-23,2.343666,2012-06-16
108105,2012-04-23,2.420272,2012-06-29
108105,2012-04-23,2.417511,2012-07-21
108105,2012-04-23,2.418058,2012-08-18
108105,2012-04-23,2.337402,2012-09-22
108105,2012-04-23,2.386698,2012-09-28
108105,2012-04-23,2.401004,2012-12-22
108105,2012-04-23,2.327395,2012-12-31
108105,2012-04-23,2.37979,2013-03-16
108105,2012-04-23,2.35758,2013-03-28
108105,2012-04-23,2.395032,2013-06-22
108105,2012-04-23,2.393922,2013-12-21
108105,2012-04-23,2.461394,2014-12-20
108105,2012-04-24,0,2012-04-27
108105,2012-04-24,3.428501,2012-05-19
108105,2012-04-24,2.877595,2012-06-16
108105,2012-04-24,2.654064,2012-06-29
108105,2012-04-24,2.503397,2012-07-21
108105,2012-04-24,2.476177,2012-08-18
108105,2012-04-24,2.481648,2012-09-22
108105,2012-04-24,2.477929,2012-09-28
108105,2012-04-24,2.453519,2012-12-22
108105,2012-04-24,2.417232,2012-12-31
108105,2012-04-24,2.453598,2013-03-16
108105,2012-04-24,2.424437,2013-03-28
108105,2012-04-24,2.438516,2013-06-22
108105,2012-04-24,2.432851,2013-12-21
108105,2012-04-24,2.451279,2014-12-20
108105,2012-04-25,0,2012-04-27
108105,2012-04-25,3.668145,2012-05-19
108105,2012-04-25,3.085722,2012-06-16
108105,2012-04-25,2.78109,2012-06-29
108105,2012-04-25,2.55933,2012-07-21
108105,2012-04-25,2.5932,2012-08-18
108105,2012-04-25,2.432487,2012-09-22
108105,2012-04-25,2.419452,2012-09-28
108105,2012-04-25,2.41814,2012-12-22
108105,2012-04-25,2.407708,2012-12-31
108105,2012-04-25,2.380554,2013-03-16
108105,2012-04-25,2.360251,2013-03-28
108105,2012-04-25,2.419051,2013-06-22
108105,2012-04-25,2.422993,2013-12-21
108105,2012-04-25,2.431311,2014-12-20
108105,2012-04-26,0,2012-04-27
108105,2012-04-26,2.418371,2012-05-04
108105,2012-04-26,3.527423,2012-05-19
108105,2012-04-26,2.222925,2012-06-16
108105,2012-04-26,2.100301,2012-06-29
108105,2012-04-26,2.073706,2012-07-21
108105,2012-04-26,2.294369,2012-08-18
108105,2012-04-26,2.223673,2012-09-22
108105,2012-04-26,2.215232,2012-09-28
108105,2012-04-26,2.282401,2012-12-22
108105,2012-04-26,2.253569,2012-12-31
108105,2012-04-26,2.320394,2013-03-16
108105,2012-04-26,2.282771,2013-03-28
